event_id,altitude_change_past_300_seconds,altitude_change_past_600_seconds,heart_rate_stop,avg_hr,avg_speed
483,-7.2,-10.2,128,142.6484065,12.67416286
576,-7.2,18.6,141,147.4588071,11.56513179
613,-7.2,17,143,140.6692876,11.38949786
617,-7.2,-5,173,148.2345854,11.00028567
623,-7.2,5.6,150,139.0111871,11.44366613
676,-7.2,-15.2,150,136.6160355,11.42385157
687,-7.2,-12,141,143.0897803,11.90535939
721,-7.2,-1.8,160,160.2190444,12.87415599
793,-7.2,-8.2,160,143.5754829,11.80650494
811,-7.2,-9,142,147.9395589,12.67819929
49,-7,-9.6,175,167.9284369,16.93899661
91,-7,-7,181,159.5377558,12.40552632
161,-7,1,174,164.6705927,12.94125435
256,-7,-7,157,140.150771,12.70206
283,-7,-3.2,166,156.2475655,15.77736404
329,-7,-21.2,131,138.1370034,12.60700519
330,-7,-6.8,163,149.8450106,13.03356688
349,-7,-1,137,137.3125972,12.77072926
381,-7,-19,137,133.1346633,11.5817968
483,-7,-9.2,142,142.6484065,12.67416286
592,-7,2.8,134,138.4963156,11.19528687
624,-7,-7,121,137.5638186,11.45548291
676,-7,0,144,136.6160355,11.42385157
691,-7,-8,147,154.3849733,13.05931359
29,-6.8,-12.2,165,152.5630281,12.54418169
203,-6.8,1.4,163,159.1853699,14.60824272
209,-6.8,33.8,155,154.1025595,12.07064157
244,-6.8,-11.2,158,150.1240135,13.03189448
296,-6.8,1.8,147,151.6664204,13.10634239
320,-6.8,-3.8,175,154.1055156,15.44344536
334,-6.8,7.6,145,144.7770545,12.89844293
480,-6.8,-9.2,163,147.7496439,11.60891923
482,-6.8,-9.2,137,145.0674258,12.56726017
486,-6.8,-6.8,164,145.8768376,12.18002195
576,-6.8,-8.2,153,147.4588071,11.56513179
582,-6.8,-11,138,141.53125,11.93411586
704,-6.8,-6.8,179,140.293653,12.06206525
821,-6.8,-0.4,138,138.7921609,11.80433966
17,-6.6,-6.6,138,135.2583047,10.10541781
46,-6.6,-6.6,173,158.5007886,13.79728085
156,-6.6,-4.6,162,151.4870993,14.28048646
214,-6.6,0.8,156,157.4463547,14.27044563
239,-6.6,-11.8,154,143.7649805,13.2274198
248,-6.6,-4.6,151,145.9598863,13.12178698
264,-6.6,-6.6,171,159.351341,16.0655131
333,-6.6,19.6,138,151.2302826,13.80920219
341,-6.6,2.4,155,150.940133,13.51946608
359,-6.6,-0.8,153,144.0622407,12.13536281
393,-6.6,-7.8,146,143.0461049,12.49604833
449,-6.6,-11.8,171,147.0018645,12.62140087
491,-6.6,-6.6,164,147.0936566,12.47223097
493,-6.6,-6.8,144,145.5803903,11.84704294
588,-6.6,-2.8,141,143.8118514,12.50280721
597,-6.6,-6.6,156,147.3165171,12.2914424
681,-6.6,-6.6,147,150.8111965,12.82400132
687,-6.6,1,142,143.0897803,11.90535939
713,-6.6,-7,135,138.3207237,11.31661761
817,-6.6,-12.6,128,136.4993987,11.22162862
39,-6.4,11,148,153.7267809,14.22195361
149,-6.4,-6.4,170,161.6591745,14.32630629
224,-6.4,-14,158,162.8968354,12.3825441
238,-6.4,-6.4,157,152.7323232,13.88891943
239,-6.4,-21,110,143.7649805,13.2274198
241,-6.4,-4,170,162.3443332,12.76949372
249,-6.4,0.2,159,147.6396166,12.12632741
253,-6.4,6,168,155.6612815,12.38155031
322,-6.4,7.8,148,144.7227969,12.52358974
359,-6.4,-2.2,148,144.0622407,12.13536281
392,-6.4,-9.8,164,152.5569704,12.60016104
406,-6.4,-39.6,155,151.2854197,13.47094744
472,-6.4,-6.4,160,161.2582057,12.87400175
483,-6.4,-88.4,138,142.6484065,12.67416286
528,-6.4,-2.6,140,145.0233062,12.68231285
572,-6.4,5.6,143,139.7391823,11.65189091
576,-6.4,-6.8,147,147.4588071,11.56513179
595,-6.4,-18.4,157,148.6330325,12.38963134
632,-6.4,-8.8,157,159.4849878,12.54627363
646,-6.4,-4,138,136.4680015,11.89295583
687,-6.4,-2.6,147,143.0897803,11.90535939
767,-6.4,5.8,118,138.8564488,11.83420813
834,-6.4,-8.4,161,157.2769508,13.45272909
96,-6.2,-4.4,153,163.5007496,13.8260468
193,-6.2,-6.2,163,161.2054846,12.37472425
203,-6.2,-1.8,159,159.1853699,14.60824272
209,-6.2,-34.2,158,154.1025595,12.07064157
262,-6.2,-10.6,140,145.6017108,13.03849751
335,-6.2,-4,140,157.7813394,14.27815741
361,-6.2,-20.6,144,146.2313897,13.34831961
361,-6.2,-18.4,146,146.2313897,13.34831961
368,-6.2,0.2,150,143.8108242,13.43589533
399,-6.2,-7.2,144,154.0680152,12.45351504
476,-6.2,-6.2,107,139.2009536,12.12095616
495,-6.2,2.8,170,152.7092248,13.00137217
564,-6.2,-20.6,149,146.8555766,12.53359469
569,-6.2,3.8,138,133.8945445,11.25614471
571,-6.2,-9.2,153,147.063004,11.83610958
580,-6.2,4.2,137,140.3149171,11.58190856
586,-6.2,1,131,136.4125619,11.65649789
589,-6.2,3.2,153,140.4366293,11.20080284
627,-6.2,-4.4,165,151.7778396,10.56816306
652,-6.2,-5.2,161,149.296372,11.77471978
659,-6.2,-46,121,136.5868893,11.06816327
686,-6.2,-4.6,153,143.1550305,12.26827182
719,-6.2,-45.8,151,155.1047516,12.92465054
783,-6.2,0.2,157,154.7712056,13.19400739
820,-6.2,-6.2,165,142.6821809,11.93404661
834,-6.2,-6.2,164,157.2769508,13.45272909
109,-6,7.8,118,156.8921371,12.33787658
120,-6,1.2,178,160.6370848,14.20895548
157,-6,-6,140,157.4129646,13.13309456
180,-6,-1.2,153,157.0405503,13.05411875
235,-6,9.4,171,162.9964758,15.58666385
236,-6,-0.6,159,151.2514286,13.91136136
256,-6,-31.4,134,140.150771,12.70206
320,-6,2.8,174,154.1055156,15.44344536
328,-6,11.4,159,155.2241379,14.00807055
337,-6,-0.6,141,148.3453423,12.99541862
349,-6,3,129,137.3125972,12.77072926
360,-6,-2.2,144,136.7178453,12.37743243
383,-6,-2,153,145.4414081,13.67306975
393,-6,-10,148,143.0461049,12.49604833
403,-6,-11.2,143,147.4767559,11.47452658
470,-6,-15,127,128.9831844,11.04198697
540,-6,5.8,127,140.7291855,11.67673654
560,-6,9.6,142,148.804205,12.04383926
570,-6,-16.6,137,136.3950348,11.05964758
574,-6,-16,135,136.1698915,11.47560906
604,-6,-8.4,129,140.9186239,11.25432024
620,-6,-7.8,175,163.6454821,13.72806381
644,-6,-6,131,134.0286275,11.46109976
644,-6,-6,137,134.0286275,11.46109976
660,-6,-8.4,140,151.977494,13.65589691
663,-6,-0.8,168,157.7307745,12.37343112
669,-6,-2.8,171,154.3420411,14.12445141
690,-6,-12.4,145,140.9237231,11.80258488
708,-6,5.2,143,138.7173469,11.70572557
756,-6,3.6,156,150.0225779,11.49022669
808,-6,7.8,145,148.3564785,12.0847347
810,-6,-1.8,177,156.884677,13.65389664
35,-5.8,4.2,144,141.7006481,12.15138275
53,-5.8,-5.2,170,166.7409836,19.84047344
71,-5.8,-5.8,158,158.3722067,12.47578994
256,-5.8,-7.4,129,140.150771,12.70206
263,-5.8,-49.8,160,141.4714202,12.22440919
263,-5.8,0.6,144,141.4714202,12.22440919
278,-5.8,8.4,138,141.5782774,12.85951008
328,-5.8,-10,136,155.2241379,14.00807055
355,-5.8,-7.2,146,135.5260516,12.38773078
382,-5.8,7.2,155,151.6675138,14.59635934
428,-5.8,16.4,171,142.9906617,12.51455469
484,-5.8,-0.4,133,135.808958,11.43509726
528,-5.8,16.2,126,145.0233062,12.68231285
563,-5.8,-10.6,145,152.8030903,13.5358046
583,-5.8,-5.8,158,150.2539219,12.86167968
602,-5.8,-14.2,166,153.4196429,12.20600078
610,-5.8,0,147,144.8961749,11.49045653
617,-5.8,-9,154,148.2345854,11.00028567
636,-5.8,-6.6,140,137.8762353,11.6657568
654,-5.8,-4.2,141,143.2450871,11.95366601
669,-5.8,-7.2,165,154.3420411,14.12445141
680,-5.8,0,138,141.4230977,12.32863616
753,-5.8,-3,124,141.4077817,11.09317262
768,-5.8,5.2,147,143.459102,11.37431528
772,-5.8,2.6,142,159.2233989,12.89047388
787,-5.8,-1.8,173,155.0846012,13.34102241
817,-5.8,-8,118,136.4993987,11.22162862
35,-5.6,-10,147,141.7006481,12.15138275
43,-5.6,-5.8,156,154.2322893,12.37423998
53,-5.6,-5.6,170,166.7409836,19.84047344
119,-5.6,-5.6,165,162.357193,13.63178779
268,-5.6,4,169,164.63,13.720212
284,-5.6,4.8,140,141.7720384,12.86020217
310,-5.6,-2.6,131,131.5135422,11.3657009
361,-5.6,-5.6,148,146.2313897,13.34831961
438,-5.6,-4.4,168,142.9070175,14.10274412
499,-5.6,-17.6,155,144.4975978,12.4185558
564,-5.6,9.8,135,146.8555766,12.53359469
564,-5.6,23,148,146.8555766,12.53359469
570,-5.6,-9,129,136.3950348,11.05964758
576,-5.6,-5.8,142,147.4588071,11.56513179
581,-5.6,-5.6,165,141.8521303,12.46778256
715,-5.6,-25.8,148,145.5974106,12.3509053
3,-5.4,-0.4,154,156.4921384,13.42871132
3,-5.4,-5.4,149,156.4921384,13.42871132
41,-5.4,-5.4,161,147.227519,12.54318397
102,-5.4,-7.6,168,157.531537,14.04196424
111,-5.4,-5.4,169,164.2467153,13.16230161
235,-5.4,-0.6,168,162.9964758,15.58666385
259,-5.4,1.2,147,162.4146341,15.08849447
274,-5.4,12.8,161,156.8457986,14.27637799
307,-5.4,-9.2,140,143.5063902,12.4572761
310,-5.4,1.8,126,131.5135422,11.3657009
316,-5.4,-5.4,156,138.1152882,13.69386767
322,-5.4,0.4,99,144.7227969,12.52358974
326,-5.4,-8.2,142,152.5339151,12.86466709
419,-5.4,11.8,138,133.3709199,12.714673
437,-5.4,-19.4,148,122.7234957,10.68763958
438,-5.4,-2.4,131,142.9070175,14.10274412
438,-5.4,-4,170,142.9070175,14.10274412
445,-5.4,-0.2,131,136.8441128,12.01349353
454,-5.4,6.2,136,144.9427046,11.92273943
476,-5.4,-12.2,151,139.2009536,12.12095616
483,-5.4,26.4,136,142.6484065,12.67416286
573,-5.4,-7.6,155,152.611755,12.40211712
585,-5.4,-11.4,133,138.4226295,11.67174989
593,-5.4,14.2,150,139.5662898,11.85406865
602,-5.4,-12.4,159,153.4196429,12.20600078
608,-5.4,-1,119,133.2935022,10.9897652
644,-5.4,-5.8,137,134.0286275,11.46109976
654,-5.4,-11,154,143.2450871,11.95366601
676,-5.4,0.4,133,136.6160355,11.42385157
821,-5.4,-6.4,136,138.7921609,11.80433966
832,-5.4,-5.4,165,138.5223325,11.34720803
23,-5.2,-10.6,155,153.0618893,14.41774788
74,-5.2,-5.2,149,159.8856224,14.2933593
145,-5.2,-5.2,157,149.2709114,14.4985903
236,-5.2,-6.6,156,151.2514286,13.91136136
239,-5.2,-10.4,147,143.7649805,13.2274198
246,-5.2,2,166,158.7899878,14.08207326
258,-5.2,-4.4,147,142.3249391,12.95713501
282,-5.2,-5.2,149,146.4289793,13.58297239
333,-5.2,-11.8,152,151.2302826,13.80920219
336,-5.2,-3,135,138.2307692,12.29114446
371,-5.2,-8.2,147,137.5323569,12.34864601
390,-5.2,-16,137,145.4269289,13.96439891
393,-5.2,-2.4,125,143.0461049,12.49604833
484,-5.2,-19.4,130,135.808958,11.43509726
485,-5.2,-16.4,144,150.6505017,12.40069365
513,-5.2,-10.6,164,149.0662177,13.03614686
570,-5.2,-13,138,136.3950348,11.05964758
585,-5.2,-5.6,171,138.4226295,11.67174989
640,-5.2,0.6,164,146.7283455,12.12308369
643,-5.2,-7.6,159,159.8023609,13.22962382
689,-5.2,-4,138,144.0797571,11.52142543
701,-5.2,-10.8,142,139.4565842,11.64809701
702,-5.2,-11.2,156,139.7406699,10.98452428
99,-5,11.8,152,156.295082,13.13780462
107,-5,-5,160,163.4945726,12.97775593
115,-5,-6,155,155.465225,12.2393317
123,-5,-16.6,140,143.6781726,12.0574571
153,-5,17.6,166,160.5744417,13.10153853
191,-5,-13.6,149,152.7274011,12.6548161
236,-5,-5,151,151.2514286,13.91136136
258,-5,9,150,142.3249391,12.95713501
283,-5,-2,166,156.2475655,15.77736404
301,-5,-6.4,143,141.4507175,11.53964017
345,-5,3.6,156,157.6390469,14.4173138
353,-5,0,148,134.2844542,11.32606439
354,-5,0.6,161,155.9744501,14.66009376
363,-5,-16.2,156,155.973672,12.49158788
366,-5,-21.8,155,151.6804295,13.28709472
378,-5,-3,140,132.073571,12.36014669
384,-5,-28.8,137,141.9528411,13.3879213
391,-5,-5,135,151.6929873,13.66343523
441,-5,-4.6,134,138.5281583,12.63057863
449,-5,-3.8,160,147.0018645,12.62140087
458,-5,-1,161,163.0935987,9.454793552
565,-5,-15,141,143.8994073,12.31715324
570,-5,-2.8,128,136.3950348,11.05964758
640,-5,3.8,134,146.7283455,12.12308369
664,-5,-1.2,141,139.7860418,11.2361135
671,-5,2.2,130,132.0570583,11.17135841
683,-5,-1,141,142.2087576,11.9734306
686,-5,-0.6,143,143.1550305,12.26827182
712,-5,-4.4,136,141.8499096,11.43291377
774,-5,5.8,152,140.6763314,11.35619574
811,-5,4,146,147.9395589,12.67819929
39,-4.8,1.4,172,153.7267809,14.22195361
45,-4.8,8,154,153.4091125,12.49329853
45,-4.8,-15.6,160,153.4091125,12.49329853
128,-4.8,-11,171,166.6530899,13.02963876
131,-4.8,1.4,157,153.9189679,13.15786673
132,-4.8,-0.8,161,166.9725946,13.98886327
145,-4.8,-2.2,167,149.2709114,14.4985903
172,-4.8,-4.8,156,155.8322034,13.4239973
184,-4.8,-17.6,155,158.9580654,13.20138921
222,-4.8,-4.6,164,157.3443609,14.17875104
237,-4.8,-4.8,154,138.6553641,12.05199956
253,-4.8,1.6,156,155.6612815,12.38155031
261,-4.8,-4.8,113,162.8026549,15.77974938
288,-4.8,-6,147,162.7692892,13.21799453
319,-4.8,-28.8,125,139.4069952,12.14284781
390,-4.8,-4.2,151,145.4269289,13.96439891
394,-4.8,-19,125,131.0369108,12.39664191
438,-4.8,-0.2,164,142.9070175,14.10274412
477,-4.8,2.4,151,142.5822864,11.69710101
483,-4.8,-24,129,142.6484065,12.67416286
484,-4.8,4.8,129,135.808958,11.43509726
554,-4.8,-3.8,138,134.6983169,11.59079733
560,-4.8,23,142,148.804205,12.04383926
594,-4.8,7.2,159,150.4772932,11.49328746
612,-4.8,-9.6,164,152.6090555,11.82362162
617,-4.8,-5.4,151,148.2345854,11.00028567
702,-4.8,5.2,151,139.7406699,10.98452428
706,-4.8,-9.2,130,138.0301825,11.37442695
89,-4.6,-3,134,154.0408822,12.72914879
120,-4.6,-4.6,152,160.6370848,14.20895548
153,-4.6,20.8,163,160.5744417,13.10153853
193,-4.6,-7.2,162,161.2054846,12.37472425
225,-4.6,2.4,152,158.6851595,14.08235784
241,-4.6,1.8,165,162.3443332,12.76949372
310,-4.6,-2.6,142,131.5135422,11.3657009
316,-4.6,-4.6,142,138.1152882,13.69386767
318,-4.6,14.6,142,146.0843069,12.86701838
328,-4.6,8.6,164,155.2241379,14.00807055
332,-4.6,-5.4,155,150.7260222,13.34014941
388,-4.6,1.8,112,113.0173954,10.33265501
485,-4.6,-4.6,131,150.6505017,12.40069365
485,-4.6,1.8,156,150.6505017,12.40069365
506,-4.6,-3.4,165,147.2384519,11.76096629
536,-4.6,-8,111,141.4592629,11.81709139
561,-4.6,-4.2,137,148.3965368,12.80891065
571,-4.6,-10.4,144,147.063004,11.83610958
572,-4.6,-5.8,142,139.7391823,11.65189091
648,-4.6,-4.6,168,124.3860252,10.98772784
671,-4.6,-15.4,137,132.0570583,11.17135841
674,-4.6,-6.6,144,141.4364833,12.19855193
675,-4.6,-2.4,135,143.3512807,11.38810601
686,-4.6,-16,151,143.1550305,12.26827182
686,-4.6,-4.4,126,143.1550305,12.26827182
710,-4.6,-4.6,167,139.8891844,11.91775053
6,-4.4,0.6,166,144.8876781,14.83615977
45,-4.4,-4.4,156,153.4091125,12.49329853
45,-4.4,-5,164,153.4091125,12.49329853
52,-4.4,-8.8,146,152.2789116,13.79562041
110,-4.4,-5.6,180,156.9107143,14.20249176
211,-4.4,2,146,152.9886493,13.09466901
253,-4.4,-6.8,169,155.6612815,12.38155031
255,-4.4,-10.8,170,165.6633958,11.98050231
306,-4.4,-3.6,175,154.1877627,15.75150935
320,-4.4,-10.6,177,154.1055156,15.44344536
348,-4.4,-5.2,141,146.9683327,13.272676
371,-4.4,-12.2,160,137.5323569,12.34864601
379,-4.4,-32.8,120,112.8872215,10.26521746
387,-4.4,5,135,136.7578046,12.10413353
396,-4.4,-9.4,148,142.1334702,14.70209877
470,-4.4,1.4,122,128.9831844,11.04198697
576,-4.4,-21.2,157,147.4588071,11.56513179
579,-4.4,-21.2,156,152.9274599,13.58003819
585,-4.4,-4.6,136,138.4226295,11.67174989
589,-4.4,-10.2,135,140.4366293,11.20080284
597,-4.4,-4.4,158,147.3165171,12.2914424
607,-4.4,3.4,128,138.6397466,11.31168527
635,-4.4,-8.6,163,144.6788775,12.29004624
657,-4.4,-3.2,149,148.8694648,11.7695663
672,-4.4,5.8,133,142.270775,11.58851653
706,-4.4,-4.4,169,138.0301825,11.37442695
763,-4.4,-1.6,148,141.7130435,11.87127384
785,-4.4,-4.4,178,145.611138,11.77943535
808,-4.4,4.4,158,148.3564785,12.0847347
810,-4.4,-4.4,146,156.884677,13.65389664
7,-4.2,-0.6,152,144.5255319,13.4471183
20,-4.2,-0.6,127,135.8560121,12.37443076
43,-4.2,-10.6,153,154.2322893,12.37423998
145,-4.2,-6,141,149.2709114,14.4985903
151,-4.2,-25.2,142,158.156172,12.77093859
158,-4.2,-16,153,142.5225989,13.00288563
161,-4.2,-4.2,167,164.6705927,12.94125435
161,-4.2,29.8,165,164.6705927,12.94125435
185,-4.2,-0.6,167,164.4760746,14.23734068
190,-4.2,-4.4,168,165.1070597,14.18910535
206,-4.2,-3.2,153,152.0646617,12.47342941
262,-4.2,1.2,144,145.6017108,13.03849751
301,-4.2,-4.4,150,141.4507175,11.53964017
337,-4.2,-6,147,148.3453423,12.99541862
344,-4.2,-0.8,142,141.5603472,12.9096
359,-4.2,7.8,147,144.0622407,12.13536281
396,-4.2,-6,167,142.1334702,14.70209877
422,-4.2,3,123,131.2356091,12.29049542
438,-4.2,-2.4,168,142.9070175,14.10274412
480,-4.2,-4.2,178,147.7496439,11.60891923
611,-4.2,6.6,135,139.5548545,11.06759033
613,-4.2,36.2,139,140.6692876,11.38949786
632,-4.2,-4.2,138,159.4849878,12.54627363
633,-4.2,2,132,149.6162676,13.09309408
638,-4.2,3.6,128,133.9193217,12.06376095
686,-4.2,-8.2,149,143.1550305,12.26827182
688,-4.2,-5.2,139,148.2147947,11.53261943
691,-4.2,0.6,153,154.3849733,13.05931359
801,-4.2,-5.6,150,151.4146341,12.43561383
22,-4,-2.2,166,159.7882987,14.71919353
24,-4,-4,185,154.3619925,12.14122743
57,-4,-11,136,143.8517499,12.73277814
62,-4,-12.8,158,157.534079,13.279226
113,-4,-2.4,160,163.0726073,13.52878816
172,-4,-8,153,155.8322034,13.4239973
239,-4,-2.4,152,143.7649805,13.2274198
255,-4,-2.6,144,165.6633958,11.98050231
256,-4,21.2,129,140.150771,12.70206
306,-4,-1.2,164,154.1877627,15.75150935
319,-4,3.8,141,139.4069952,12.14284781
350,-4,-12.4,138,134.3880699,12.08442408
364,-4,-12.6,137,140.9175695,14.18609612
372,-4,-10.8,149,140.7526602,12.38829208
394,-4,-12,133,131.0369108,12.39664191
429,-4,6.2,133,141.8463995,13.40825331
436,-4,-4,136,145.2131404,12.81763535
539,-4,5.6,134,155.9655431,13.35438921
580,-4,-8.6,141,140.3149171,11.58190856
582,-4,-1.6,133,141.53125,11.93411586
585,-4,0.4,170,138.4226295,11.67174989
594,-4,7,160,150.4772932,11.49328746
601,-4,-7.6,149,151.5185766,12.03512281
617,-4,-0.2,138,148.2345854,11.00028567
629,-4,14.8,165,150.9587284,11.26131144
702,-4,-4,132,139.7406699,10.98452428
719,-4,44,152,155.1047516,12.92465054
835,-4,7.2,155,154.8328321,12.8137994
248,-3.8,-3.4,146,145.9598863,13.12178698
306,-3.8,-3,156,154.1877627,15.75150935
359,-3.8,1.8,139,144.0622407,12.13536281
361,-3.8,0.2,137,146.2313897,13.34831961
375,-3.8,-5.8,138,138.5747918,13.28684755
376,-3.8,4.8,120,129.845187,12.0217684
377,-3.8,4.6,127,136.8225299,11.53318565
383,-3.8,-3.8,133,145.4414081,13.67306975
398,-3.8,2,149,151.7238112,12.16203495
403,-3.8,-0.2,147,147.4767559,11.47452658
447,-3.8,0.6,128,132.3478555,11.74058116
481,-3.8,-3.8,153,155.4838391,13.67780343
579,-3.8,-11.6,147,152.9274599,13.58003819
585,-3.8,14.4,137,138.4226295,11.67174989
612,-3.8,-24.4,143,152.6090555,11.82362162
624,-3.8,-14.6,138,137.5638186,11.45548291
680,-3.8,5,145,141.4230977,12.32863616
772,-3.8,18.4,151,159.2233989,12.89047388
779,-3.8,-4.6,121,134.8043947,10.76938526
30,-3.6,8.2,141,148.2611895,12.5410867
186,-3.6,-11.2,170,159.4518037,15.15766497
235,-3.6,-3.6,167,162.9964758,15.58666385
260,-3.6,2.8,152,152.1223502,12.73178309
280,-3.6,-4.4,162,152.5008741,14.49542986
326,-3.6,-0.8,144,152.5339151,12.86466709
326,-3.6,-2.4,142,152.5339151,12.86466709
343,-3.6,-6,139,136.7149497,11.7593512
354,-3.6,-6.4,163,155.9744501,14.66009376
355,-3.6,-40.4,147,135.5260516,12.38773078
359,-3.6,-0.4,142,144.0622407,12.13536281
359,-3.6,6.8,145,144.0622407,12.13536281
369,-3.6,-2.6,138,149.1462552,13.21641813
379,-3.6,19,130,112.8872215,10.26521746
455,-3.6,7.2,145,149.2405154,12.97530064
481,-3.6,-10.2,144,155.4838391,13.67780343
485,-3.6,1.4,161,150.6505017,12.40069365
508,-3.6,6,145,146.6828074,12.1743753
572,-3.6,6.8,138,139.7391823,11.65189091
591,-3.6,-12.6,138,133.0942207,10.80352056
637,-3.6,-14.4,151,140.8169811,11.06175849
656,-3.6,-0.2,144,142.4051891,11.34577291
694,-3.6,-5.2,139,141.2464205,11.63201914
701,-3.6,-4,142,139.4565842,11.64809701
718,-3.6,7.8,170,159.2452147,12.76084159
793,-3.6,-4.4,154,143.5754829,11.80650494
156,-3.4,-4.6,158,151.4870993,14.28048646
180,-3.4,-3.4,158,157.0405503,13.05411875
238,-3.4,-3.4,165,152.7323232,13.88891943
239,-3.4,-4.2,127,143.7649805,13.2274198
260,-3.4,-1.6,151,152.1223502,12.73178309
325,-3.4,-3.4,140,145.1473936,11.72351957
330,-3.4,-3.4,166,149.8450106,13.03356688
392,-3.4,-13.4,168,152.5569704,12.60016104
398,-3.4,-13.8,152,151.7238112,12.16203495
410,-3.4,6.2,148,146.1625045,13.67847089
438,-3.4,-2.4,169,142.9070175,14.10274412
438,-3.4,-1.8,169,142.9070175,14.10274412
442,-3.4,-11.2,156,153.0657954,13.60284254
474,-3.4,5.8,115,128.0783875,9.993264745
486,-3.4,-16.4,142,145.8768376,12.18002195
499,-3.4,10.6,153,144.4975978,12.4185558
554,-3.4,-6,131,134.6983169,11.59079733
570,-3.4,-6.6,127,136.3950348,11.05964758
577,-3.4,-4.8,141,148.7532051,12.548362
583,-3.4,7,150,150.2539219,12.86167968
595,-3.4,9.8,160,148.6330325,12.38963134
723,-3.4,-3.4,160,145.0860821,11.64771456
809,-3.4,-12.8,102,149.6405615,13.34909922
16,-3.2,-280.6,134,143.0171329,12.58336786
96,-3.2,-18.8,163,163.5007496,13.8260468
135,-3.2,0.6,119,155.7290363,15.85348536
140,-3.2,-3.2,160,149.2883379,12.4245157
153,-3.2,4.6,165,160.5744417,13.10153853
216,-3.2,-3.2,173,165.2325777,14.91045945
227,-3.2,-2.2,143,147.4470046,13.07918894
238,-3.2,-2.4,154,152.7323232,13.88891943
262,-3.2,12.4,147,145.6017108,13.03849751
306,-3.2,-3.2,156,154.1877627,15.75150935
311,-3.2,-3.2,174,153.5604808,14.03154013
316,-3.2,-3.2,157,138.1152882,13.69386767
334,-3.2,-3.2,170,144.7770545,12.89844293
398,-3.2,-5.2,137,151.7238112,12.16203495
446,-3.2,8.2,123,134.9049787,12.17770945
459,-3.2,-9.2,135,149.1891206,12.95406223
462,-3.2,-0.4,142,137.5573277,12.08770637
466,-3.2,3.4,137,151.4891097,13.72228109
482,-3.2,-7,129,145.0674258,12.56726017
497,-3.2,-6.8,153,162.7599289,14.98121181
528,-3.2,2.6,152,145.0233062,12.68231285
556,-3.2,-3.2,174,142.2152847,11.99152638
565,-3.2,-35.6,148,143.8994073,12.31715324
587,-3.2,27.4,155,147.4953429,12.59395687
589,-3.2,-4.2,146,140.4366293,11.20080284
647,-3.2,-3,131,137.2684373,11.70552419
657,-3.2,-5,162,148.8694648,11.7695663
662,-3.2,4.8,148,127.1428073,10.84690157
665,-3.2,-4.8,162,143.5741643,12.3166114
683,-3.2,0,138,142.2087576,11.9734306
704,-3.2,-52.8,142,140.293653,12.06206525
747,-3.2,-11.2,128,145.3297521,11.97043289
821,-3.2,-15.8,112,138.7921609,11.80433966
835,-3.2,-9.8,156,154.8328321,12.8137994
132,-3,-16.4,176,166.9725946,13.98886327
145,-3,-3,143,149.2709114,14.4985903
167,-3,1.6,165,158.0290598,13.51426506
183,-3,-3.6,157,152.5792896,12.98946996
213,-3,-3,165,147.4979339,11.75777256
255,-3,-3.2,166,165.6633958,11.98050231
284,-3,-3.2,140,141.7720384,12.86020217
309,-3,-8.8,146,148.4405927,13.29796531
322,-3,2.2,153,144.7227969,12.52358974
329,-3,-8,145,138.1370034,12.60700519
350,-3,-0.6,136,134.3880699,12.08442408
366,-3,5.6,157,151.6804295,13.28709472
370,-3,-9.8,134,137.6782462,12.72839071
371,-3,-1.6,137,137.5323569,12.34864601
396,-3,-6.4,139,142.1334702,14.70209877
410,-3,1,148,146.1625045,13.67847089
413,-3,9.2,175,158.6134715,15.45156933
414,-3,-1.2,134,137.0905365,12.99864268
438,-3,-5,166,142.9070175,14.10274412
466,-3,-54,160,151.4891097,13.72228109
560,-3,-3.2,143,148.804205,12.04383926
574,-3,-5.8,141,136.1698915,11.47560906
581,-3,-0.8,144,141.8521303,12.46778256
585,-3,2.4,135,138.4226295,11.67174989
601,-3,-3,151,151.5185766,12.03512281
605,-3,-9.6,143,142.2888889,12.20021799
663,-3,-3,111,157.7307745,12.37343112
665,-3,5,148,143.5741643,12.3166114
675,-3,3,141,143.3512807,11.38810601
692,-3,-4.8,131,129.5729043,11.351641
763,-3,-3.4,144,141.7130435,11.87127384
797,-3,-7.4,144,147.2979777,12.02068675
823,-3,1.6,137,138.5452236,12.08530976
96,-2.8,-2.8,161,163.5007496,13.8260468
116,-2.8,-2.8,156,157.2700587,13.2847773
126,-2.8,12.4,164,164.1869424,14.06810511
134,-2.8,6,152,152.8026735,12.44712914
135,-2.8,2,124,155.7290363,15.85348536
218,-2.8,-19.2,165,163.6212858,12.78503533
237,-2.8,4.6,147,138.6553641,12.05199956
239,-2.8,-16,149,143.7649805,13.2274198
258,-2.8,-1.2,132,142.3249391,12.95713501
262,-2.8,-2.8,168,145.6017108,13.03849751
288,-2.8,-2.8,162,162.7692892,13.21799453
331,-2.8,2.6,151,144.6890424,12.25198697
383,-2.8,-8,152,145.4414081,13.67306975
438,-2.8,-2.8,164,142.9070175,14.10274412
438,-2.8,-3.6,167,142.9070175,14.10274412
513,-2.8,-5.4,137,149.0662177,13.03614686
530,-2.8,3.4,134,142.1497076,11.77965333
571,-2.8,-11.6,141,147.063004,11.83610958
575,-2.8,-37.8,165,154.5339196,11.58307688
579,-2.8,-14.2,153,152.9274599,13.58003819
595,-2.8,1,143,148.6330325,12.38963134
